movieId,director
6476,Wolfgang Petersen
6477,Henry King
6480,George Roy Hill
6482,Troy Miller
6484,Ron Shelton
6493,Rob Reiner
6498,Peter Yates
6502,Danny Boyle
6503,McG
6506,Johnnie To
6509,Rainer Werner Fassbinder
6513,John Cromwell
6514,Clark L. Paylow
6515,Fritz Lang
6516,Anatole Litvak
6518,John Milius
6521,Howard Zieff
6522,Howard Hawks
6525,Martin Ritt
6527,George Sidney
6528,Bud Yorkin
6530,Roman Polanski
6531,Leslie Megahey
6533,Peter Bogdanovich
6534,Ang Lee
6535,Charles Herman-Wurmfeld
6536,Tim Johnson
6537,Jonathan Mostow
6538,François Ozon
6539,Gore Verbinski
6541,Stephen Norrington
6547,Michael Polish
6548,Michael Bay
6550,Peter Howitt
6552,Stephen Frears
6559,Duwayne Dunham
6561,Jack Arnold
6562,Delmer Daves
6564,Jan de Bont
6565,Gary Ross
6566,Robert Rodriguez
6568,Todd Graff
6571,Fernando León de Aranoa
6579,Billy Wilder
6582,Guy Hamilton
6584,Woody Allen
6585,Joseph Sargent
6586,Jesse Dylan
6587,Martin Brest
6591,Peter Mullan
6592,Alan Rudolph
6593,Mark Waters
6595,Clark Johnson
6596,James Ivory
6598,Dana Brown
6599,Pier Paolo Pasolini
6600,Arthur Borman
6602,Frank Henenlotter
6603,George Cukor
6609,Pier Paolo Pasolini
6611,Vittorio De Sica
6612,Bruce Sinofsky
6613,Mike Nichols
6615,Ronny Yu
6617,Kevin Costner
6618,Stephen Chow
6620,Shari Springer Berman
6624,Harald Zwart
6628,Peter Markle
6629,André De Toth
6630,Mark Robson
6636,Rob Reiner
6638,Martha Coolidge
6639,Terence Young
6641,Michael Haneke
6643,Yasujirō Ozu
6644,Éric Rohmer
6645,George Lucas
6646,Mark Robson
6650,Robert Hamer
6658,Blake Edwards
6659,Ron Underwood
6662,Blake Edwards
6663,Blake Edwards
6664,Mark L. Lester
6665,John Badham
6666,Luis Buñuel
6669,Akira Kurosawa
6671,Jane Campion
6676,Michael Apted
6678,Volker Schlöndorff
6679,J.T.S. Moore
6683,Deepa Mehta
6684,Luchino Visconti
6686,Gordon Chan
6690,Agustín Díaz Yanes
6695,Victor Salva
6703,Brian Helgeland
6706,István Szabó
6707,Eli Roth
6708,Ridley Scott
6709,Robert Rodriguez
6710,Greg Pritikin
6711,Sofia Coppola
6713,Satoshi Kon
6718,Jeff Kanew
6721,Tsui Hark
6722,Tsui Hark
6723,Tsui Hark
6724,Peter Bogdanovich
6725,Michael Schultz
6728,George Englund
6730,Sam Peckinpah
6731,George A. Romero
6732,Gene Kelly
6735,Mark Rydell
6739,Hal Walker
6743,Zoltan Korda
6744,Howard Storm
6748,David Cronenberg
6751,Mike Figgis
6753,Tim McCanlies
6754,Len Wiseman
6755,Don Coscarelli
6757,Olivier Assayas
6760,Michael Winterbottom
6762,Eytan Fox
6763,Danny DeVito
6764,Peter Berg
6765,Audrey Wells
6768,Eric Till
6769,Émile Gaudreault
6770,Isabel Coixet
6771,David Hillenbrand
6772,Nicolas Philibert
6773,Sylvain Chomet
6774,David Cronenberg
6776,Ashutosh Gowariker
6777,Stanley Kramer
6779,Robert Mulligan
6780,Errol Morris
6782,Aki Kaurismäki
6783,Jean Renoir
6785,Stanley Donen
6786,Hector Babenco
6787,Alan J. Pakula
6788,Martha Coolidge
6790,Mamoru Oshii
6791,Gabriel Axel
6793,Brian Levant
6794,Rod Daniel
6796,John Singleton
6797,Barry Levinson
6798,Alan Parker
6800,George P. Cosmatos
6803,Dario Argento
6806,Tsui Hark
6807,Terry Gilliam
6808,Brian G. Hutton
6810,Joseph Ruben
6811,Hart Bochner
6812,Clint Eastwood
6813,Alan Rafkin
6814,Richard Benjamin
6816,Phil Joanou
6818,Elem Klimov
6820,John Fawcett
6822,Maggie Greenwald
6826,Alan Rafkin
6827,Adam Bernstein
6828,John Trent
6829,Allan Moyle
6830,David Miller
6832,Mike Nichols
6835,Luigi Cozzi
6840,Arthur Hiller
6850,Richard Pearce
6851,Allison Anders
6852,Richard Brooks
6856,Michael Curtiz
6857,Yoshiaki Kawajiri
6858,Roman Polanski
6862,Carl Franklin
6863,Richard Linklater
6864,David Leland
6867,Tom McCarthy
6868,James Cox
6869,José Padilha
6870,Clint Eastwood
6872,Uwe Boll
6873,Joel Coen
6874,Quentin Tarantino
6875,Mark Decena
6877,Richard Day
6879,Gary Fleder
6880,Marcus Nispel
6881,Peter Hedges
6883,Christine Jeffs
6884,Joel Schumacher
6885,Jane Campion
6887,Mike Tollin
6888,David Zucker
6889,Aaron Blaise
6890,Gus Van Sant
6892,Keith Gordon
6893,Peter Collinson
6896,Claude Lanzmann
6898,Ken Loach
6902,Bob Gale
6906,Christopher Cain
6909,Danny Pang
6918,Satyajit Ray
6920,Jean-Pierre Melville
6927,Robert Benton
6930,Liz Garbus
6932,Billy Ray
6934,Lilly Wachowski
6935,Kim Bartley
6936,Jon Favreau
6940,Marina de Van
6942,Richard Curtis
6944,Charles Shyer
6945,Nathaniel Kahn
6947,Peter Weir
6950,Ron Howard
6951,Bo Welch
6952,Mathieu Kassovitz
6953,Alejandro González Iñárritu
6954,Denys Arcand
6957,Terry Zwigoff
6958,Rob Minkoff
6959,Richard Donner
6961,Louis Malle
6963,Lucy Walker
6964,Mike Newell
6966,Sam Raimi
6970,Walter Lang
6971,Lars von Trier
6974,Andrew Bergman
6975,Michael Haneke
6977,Mario Van Peebles
6978,Richard Linklater
6979,John Badham
6981,Carl Theodor Dreyer
6982,René Clément
6983,Robert Stevenson
6985,Carl Theodor Dreyer
6986,Charles Brabin
6987,Robert Wiene
6989,Michael Apted
6990,Michael Crichton
6991,Hugh Hudson
6992,Hugh Wilson
6993,Woody Allen
6995,Arthur Allan Seidelman
6996,Russell Mulcahy
6997,Danny DeVito
6999,Frank Oz
7000,Michael Lehmann
7001,Philip Kaufman
7002,Bernt Amadeus Capra
7003,Steven Soderbergh
7004,Ivan Reitman
7005,David S. Ward
7007,Tony Scott
7008,Bernardo Bertolucci
7009,George Miller
7010,Jean-Jacques Annaud
7011,Pedro Almodóvar
7012,James Orr
7013,Charles Laughton
7016,Menahem Golan
7017,Kevin Hooks
7018,Alan J. Pakula
7020,Jocelyn Moorhouse
7022,Kinji Fukasaku
7023,Ang Lee
7024,Pier Paolo Pasolini
7025,Keith Gordon
7026,Carl Reiner
7027,Lawrence Kasdan
7028,Bill Murray
7029,David Cronenberg
7034,Lukas Moodysson
7036,Rod Daniel
7038,Rodrigo García
7040,William Friedkin
7042,Jean-Jacques Beineix
7043,Jean-Luc Godard
7044,David Lynch
7045,Nicolas Roeg
7046,George Miller
7048,Steve Oedekerk
7050,Mark Sandrich
7051,Clive Donner
7055,George Stevens
7056,William A. Wellman
7058,Michael Curtiz
7059,Clarence Brown
7060,Norman Jewison
7061,Edmund Goulding
7062,John Frankenheimer
7063,Werner Herzog
7064,Jean Cocteau
7065,D.W. Griffith
7067,Federico Fellini
7068,Alain Resnais
7069,Roman Polanski
7070,Howard Hawks
7071,John Cassavetes
7072,John Ford
7073,Blake Edwards
7074,Buster Keaton
7075,Melvin Frank
7076,Peter Yates
7078,William Wyler
7079,William Dieterle
7080,Lloyd Bacon
7081,Wesley Ruggles
7082,Delbert Mann
7083,Karel Reisz
7084,Herbert Ross
7085,Norman Jewison
7086,Leslie Howard
7087,David Lean
7088,Marcel Camus
7089,Federico Fellini
7090,Zhang Yimou
7091,Norman Z. McLeod
7093,Billy Wilder
7095,Richard Brooks
7096,Thomas Riedelsheimer
7099,Hayao Miyazaki
7101,Michael Caton-Jones
7102,Tom Mankiewicz
7104,Steven Spielberg
7107,Colin Higgins
7108,Kirk Wong
7110,Yasuzô Masumura
7111,David Lean
7115,Dario Argento
7116,Henri-Georges Clouzot
7117,Mark Jones
7121,George Cukor
7122,Philippe de Broca
7123,David Cronenberg
7125,Tom Gilroy
7126,John Cassavetes
7130,John Schlesinger
7131,Delmer Daves
7132,Sam Wood
7135,François Truffaut
7136,François Truffaut
7137,Wayne Kramer
7139,Jim Sheridan
7142,Bille Woodruff
7143,Edward Zwick
7147,Tim Burton
7149,Nancy Meyers
7150,Bobby Farrelly
7151,Peter Webber
7152,Norman Jewison
7153,Peter Jackson
7154,Mike Newell
7155,Nigel Cole
7156,Errol Morris
7158,Vadim Perelman
7160,Patty Jenkins
7161,Shawn Levy
7162,Anthony Minghella
7163,John Woo
7164,P.J. Hogan
7165,Robert Altman
7171,Nick Broomfield
7172,Nuri Bilge Ceylan
7173,John Hamburg
7177,Siddiq Barmak
7178,Jack Clayton
7179,Peter Kosminsky
7180,Robert Wise
7182,George Axelrod
7186,Eugene Levy
7189,Bill Fishman
7190,Delbert Mann
7192,Sheldon Lettich
7193,Renny Harlin
7195,Raoul Walsh
7196,Fred Zinnemann
7198,James Toback
7199,Bob Odenkirk
7204,Richard Rush
7206,Jacques Tati
7207,Henry Levin
7208,Victor Fleming
7209,Jacques Tati
7210,John Ford
7211,Joseph L. Mankiewicz
7212,Howard Hawks
7215,Howard Hawks
7216,Raoul Walsh
7217,Delmer Daves
7219,Raoul Walsh
7222,Louis J. Gasnier
7223,Rudolph Maté
7228,Ralph Bakshi
7234,Federico Fellini
7235,Takashi Miike
7236,L.Q. Jones
7238,Andrzej Wajda
7243,D.W. Griffith
7245,Bert I. Gordon
7247,Ken Hughes
7248,Chatrichalerm Yukol
7250,Arthur Hiller
7254,Eric Bress
7255,Robert Luketic
7256,Kevin Macdonald
7257,George Armitage
7258,Brian Robbins
7260,C. Jay Cox
7263,Gavin O'Connor
7265,Bernardo Bertolucci
7266,Larry Blamire
7272,Gordon Parks Jr.
7282,Dale Resteghini
7283,Jonathan Demme
7285,Catherine Hardwicke
7293,Peter Segal
7294,Donald Petrie
7299,François Dupeyron
7300,Richard C. Sarafian
7302,Raoul Walsh
7303,George Stevens
7305,Bob Rafelson
7307,Paul Verhoeven
7308,J. Lee Thompson
7309,Albert Parker
7311,Sam Wood
7312,Norman Tokar
7315,Charles S. Dutton
7316,Sara Sugarman
7317,Jeff Schaffer
7318,Mel Gibson
7319,Jay Chandrasekhar
7320,Guy Ferland
7323,Wolfgang Becker
7324,Joe Johnston
7325,Todd Phillips
7327,Ingmar Bergman
7334,Martin Ritt
7335,Samuel Fuller
7340,Lisa Gottlieb
7343,James Marsh
7346,Luke Greenfield
7347,David Koepp
7348,David Mamet
7349,Nir Bergman
7352,Lone Scherfig
7354,John McNaughton
7355,Terry Jones
7357,Mark Robson
7358,Rosanna Arquette
7360,Zack Snyder
7361,Michel Gondry
7362,D.J. Caruso
7366,Kevin Smith
7367,Joel Coen
7369,Raja Gosnell
7371,Lars von Trier
7372,Gregor Jordan
7373,Guillermo del Toro
7374,Will Finn
7375,Martha Coolidge
7376,Kevin Bray
7379,John Lee Hancock
7380,Tommy O'Haver
7381,Howard Deutch
7382,Gabriele Salvatores
7386,Cecil B. DeMille
7387,George A. Romero
7394,Ken Annakin
7395,Walter Lang
7396,Ingmar Bergman
7407,Charles Barton
7411,Tina Hirsch
7415,Robert Benton
7419,Martin Scorsese
7437,Michael Lembeck
7438,Quentin Tarantino
7439,Jonathan Hensleigh
7444,Gary Winick
7445,Tony Scott
7448,Barry Levinson
7449,Nick Hamm
7450,Peter Howitt
7451,Mark Waters
7453,Dennie Gordon
7454,Stephen Sommers
7456,Alejandro Agresti
7458,Wolfgang Petersen
7459,Hector Babenco
7460,Jim Jarmusch
7478,Jonathan Demme
7481,Wolfgang Petersen
7482,Robert Clouse
7484,Albert Maysles
7487,Philip Kaufman
7492,George A. Romero
7493,Nunnally Johnson
7505,Lars von Trier
7541,Michael Davis
7560,Sidney Lumet
7564,Masaki Kobayashi
7566,Michael Apted
7569,Lewis Gilbert
7570,John Glen
7571,Fritz Lang
7572,Mike Nichols
7573,Irvin Kershner
7574,Hirokazu Koreeda
7577,Ingmar Bergman
7579,Robert Z. Leonard
7583,John Huston
7584,George Stevens
7585,David Lean
7586,Paul Verhoeven
7587,Jean-Pierre Melville
7587,Jean-Pierre Melville
7613,Luis Mandoki
7614,Fred Zinnemann
7615,Donna Deitch
7616,Brian De Palma
7619,Arthur Penn
7620,Nick Broomfield
7624,Robert Mandel
7625,Jonathan Kahn
7627,Andrew Gallerani
7636,Brian De Palma
7649,Michael Vejar
7650,Michael Reeves
7697,Laurence Olivier
7698,James Bridges
7700,Henri-Georges Clouzot
7701,Amy Heckerling
7702,Leo McCarey
7705,George Cukor
7706,Victor Heerman
7708,Stanley Donen
7713,Jacques Tourneur
7714,Joshua Logan
7720,Richard Lester
7728,Tay Garnett
7738,Glen Goei
7743,Joe Dante
7748,Jean-Luc Godard
7753,Mick Jackson
7757,Don Chaffey
7759,Andrei Tarkovsky
7762,John Irvin
7764,Abel Ferrara
7766,Akira Kurosawa
7767,Marco Tullio Giordana
7771,Mihalis Kakogiannis
7773,Guy Ferland
7774,James B. Clark
7782,Luis Llosa
7786,Roko Belic
7787,Jesse Hibbs
7789,Alejandro González Iñárritu
7790,Phil Roman
7791,Mike Figgis
7792,Alan J. Pakula
7802,Walter Hill
7809,Olli Saarela
7810,Michael Vejar
7811,Janet Greek
7812,Jesús Salvador Treviño
7815,David Byrne
7817,John Boorman
7818,Hal E. Chester
7820,Ingmar Bergman
7822,John Ford
7826,Norman Z. McLeod
7827,Vincenzo Natali
7831,W.S. Van Dyke
7832,Richard Thorpe
7833,W.S. Van Dyke
7834,W.S. Van Dyke
7835,Edward Buzzell
7836,Michael Wadleigh
7840,George Stevens
7841,Greg Yaitanes
7842,John Harrison
7843,Christian Zübert
7844,Corey Yuen Kwai
7845,S. S. Wilson
7846,Brent Maddock
7872,Randal Kleiser
7878,Alex Cox
7881,Victor Halperin
7882,John Gilling
7883,Jacques Tourneur
7888,David Swift
7889,Sam Peckinpah
7892,Shigehiro Ozawa
7894,Sergio Leone
7895,Sam Peckinpah
7897,Sam Peckinpah
7899,Jimmy Wang Yu
7914,Walter Ruttmann
7915,Hiroyuki Nakano
7916,Paul Wendkos
7919,Akira Kurosawa
7920,John Waters
7921,Robert Fuest
7922,Terence Young
7924,Akira Kurosawa
7925,Akira Kurosawa
7926,Akira Kurosawa
7932,Marc Singer
7934,Woody Allen
7935,Ingmar Bergman
7936,Ingmar Bergman
7938,Ingmar Bergman
7939,Ingmar Bergman
7941,Ingmar Bergman
7942,Ingmar Bergman
7943,Robert Siodmak
7944,John Huston
7946,John Huston
7947,John Huston
7948,John Huston
7951,Clive Barker
7958,Roger Corman
7959,Roger Corman
7976,Edward Lachman
7979,D.A. Pennebaker
7980,Richard Attenborough
7981,Andrew Lau
7982,Kim Jee-woon
7983,Woody Allen
7984,Stuart Gordon
7987,Stuart Gordon
7990,Allan Arkush
7991,Paul Bartel
7995,Roger Corman
8003,Mark Robson
8008,Vincente Minnelli
8009,Irving Rapper
8010,John G. Avildsen
8011,Sam Green
8012,Takeshi Kitano
8014,Kim Ki-duk
8015,Abe Levitow
8016,Sam Peckinpah
8019,Hideo Nakata
8033,William Wyler
8039,Burt Kennedy
8042,Martin Scorsese
8044,Mervyn LeRoy
8056,Jack Smight
8057,Richard Brooks
8070,Andreas Dresen
8093,Kang Je-gyu
8094,John Sturges
8117,Lasse Spang Olsen
8121,Jean-François Pouliot
8123,Stephen Frears
8125,F.W. Murnau
8126,Samuel Fuller
8128,Louis Malle
8129,Gough Lewis
8130,Christine Fugate
8131,John Putch
8132,Rowdy Herrington
8133,Per Fly
8136,Jack Pollexfen
8137,Roger Corman
8138,Bernard L. Kowalski
8142,Takashi Miike
8143,Max Ophüls
8147,Ralph Nelson
8154,Federico Fellini
8157,Hiroyuki Okiura
8158,Lili Fini Zanuck
8167,Michael Curtiz
8169,Matthew Robbins
8183,Lewis Gilbert
8187,Roy Del Ruth
8188,Kenji Mizoguchi
8189,Louis Malle
8190,Arthur Hiller
8191,Charles Jarrott
8194,Elia Kazan
8195,Michelangelo Antonioni
8196,Russ Meyer
8197,Alain Resnais
8199,Kenji Mizoguchi
8207,Fred Zinnemann
8208,Edmund Goulding
8225,Tom Savini
8228,Roy Del Ruth
8235,Fred C. Newmeyer
8236,Fritz Lang
8239,Luis Buñuel
8240,Gregg Araki
8253,Hayao Miyazaki
8254,Emir Kusturica
8256,Rouben Mamoulian
8257,William A. Wellman
8261,Robert Altman
8263,Busby Berkeley
8264,Albert Maysles
8266,Albert Magnoli
8267,Werner Herzog
8268,John Badham
8273,Bigas Luna
8275,Buster Keaton
8290,Andrew V. McLaglen
8327,Takeshi Kitano
8331,William Keighley
8332,John Schlesinger
8336,Billy Wilder
8337,Edward Dmytryk
8338,Emeric Pressburger
8340,Don Siegel
8341,David Lean
8360,Andrew Adamson
8361,Roland Emmerich
8362,Garry Marshall
8363,Jessy Terrero
8364,Mario Van Peebles
8366,Brian Dannelly
8367,Michael Haneke
8368,Alfonso Cuarón
8369,Renny Harlin
8370,Takeshi Kitano
8371,David Twohy
8372,Peter Hewitt
8373,Frank Oz
8376,Jared Hess
8385,Delbert Mann
8387,Alan Metter
8388,Jack Couffer
8392,Robert Altman
8403,Robert Wise
8404,Sidney Lanfield
8410,Lewis Allen
8420,Curtis Bernhardt
8422,Sam Wood
8423,Ted Wilde
8447,Joseph M. Newman
8451,Richard Brooks
8459,William Wyler
8460,Walter Lang
8462,Robert Wise
8463,Jean Negulesco
8464,Morgan Spurlock
8465,Mervyn LeRoy
8477,Chris Marker
8482,Albert Lewin
8484,Masaki Kobayashi
8485,Pan Nalin
8487,Charles Walters
8491,Raoul Walsh
8492,Brian Desmond Hurst
8493,Michael Caton-Jones
8494,Norman Jewison
8499,Louis Malle
8502,George Sidney
8504,Tom DiCillo
8507,Tod Browning
8511,Charlie Chaplin
8522,Edward F. Cline
8524,William A. Wellman
8525,Norman Tokar
8526,Frank Coraci
8527,Mike Hodges
8528,Rawson Marshall Thurber
8529,Steven Spielberg
8530,Shona Auerbach
8531,Keenen Ivory Wayans
8533,Nick Cassavetes
8534,Jean-Jacques Annaud
8535,Irwin Winkler
8537,Chris Delaporte
8542,Sam Wood
8544,Robert Butler
8571,Paul Mazursky
8572,David Butler
8574,Will Vinton
8575,Laurent Firode
8576,Josef Fares
8577,Oliver Stone
8580,James Lapine
8581,Martyn Burke
8582,Mark Achbar
8583,Vincente Minnelli
8584,John M. Stahl
8589,Pekka Parikka
8591,Stewart Raffill
8596,Blake Edwards
8600,Michael Curtiz
8604,Gérard Pirès
8607,Satoshi Kon
8609,Buster Keaton
8610,Carl Reiner
8611,H. C. Potter
8612,Fred M. Wilcox
8614,Garry Marshall
8616,David Butler
8617,Daniel Mann
8618,Nicholas Ray
8620,Luis Buñuel
8622,Michael Moore
8623,Fred Schepisi
8625,Robb Moss
8629,Hal Hartley
8633,Nick Castle
8636,Sam Raimi
8638,Richard Linklater
8640,Antoine Fuqua
8641,Adam McKay
8642,Joe Nussbaum
8643,Mark Rosman
8644,Alex Proyas
8645,Joshua Marston
8650,Sidney Lumet
8654,Henry Hathaway
8656,Krzysztof Kieślowski
8657,Anthony Mann
8661,John Ford
8665,Paul Greengrass
8666,Pitof
8667,Michael Mayer
8670,Fritz Lang
8672,Douglas Sirk
8675,Dick Powell
8684,Robert Bresson
8689,Jan Egleson
8690,George Roy Hill
8695,Irving Reis
8699,Reggie Rock Bythewood
8700,Delmer Daves
8709,Savage Steve Holland
8711,H. C. Potter
8712,Garson Kanin
8713,Ken Annakin
8718,Anatole Litvak
8720,Rod Daniel
8722,John Herzfeld
8724,Luchino Visconti
8725,Larry Peerce
8727,John Schlesinger
8730,David L. Cunningham
8743,John Hough
8745,Richard Quine
8751,Joseph H. Lewis
8752,Robert Wise
8753,Richard Ray Perez
8754,Ronald Neame
8761,Don Chaffey
8763,Michael O'Herlihy
8765,Frank Tuttle
8766,Roy William Neill
8767,John Farrow
8768,Robert Siodmak
8772,Martin Ritt
8777,Bruce McDonald
8779,Jean-Paul Rappeneau
8781,Jonathan Demme
8783,M. Night Shyamalan
8784,Zach Braff
8785,Yasujirō Ozu
8790,Alex Cox
8795,Asif Kapadia
8795,Asif Kapadia
8796,Richard Lester
8797,Albert Maysles
8798,Michael Mann
8799,Nick Hurran
8800,Michael Winterbottom
8807,Danny Leiner
8808,Garry Marshall
8810,Paul W.S. Anderson
8811,Hatsuki Tsuji
8813,John Curran
8814,Steven Brill
8819,Norman Taurog
8820,Norman Taurog
8821,Gene Nelson
8823,Jeremy Kagan
8827,Bill Cosby
8828,Paul Henreid
8830,Dwight H. Little
8831,E. Elias Merhige
8832,He Ping
8833,Mira Nair
8835,Paul Abascal
8836,Paul McGuigan
8838,Martin Scorsese
8839,Tobe Hooper
8840,Martin Scorsese
8848,Federico Fellini
8850,James B. Clark
8851,Michael Ritchie
8853,Rob Cohen
8854,Kevin Tenney
8857,Robert Rossen
8859,Bob Clark
8860,David R. Ellis
8861,Alexander Witt
8864,Charles Stone III
8865,Kerry Conran
8866,Richard Loncraine
8870,Joseph Ruben
8871,Jeff Nathanson
8872,John Waters
8873,Walter Salles
8874,Edgar Wright
8879,Sidney Lumet
8880,Peter Bogdanovich
8882,Richard Fleischer
8884,Stan Dragoti
8892,Frank Henenlotter
8893,Frank Henenlotter
8899,Paul Schrader
8903,Roger Corman
8906,Ruggero Deodato
8907,Vicky Jenson
8908,Jay Russell
8910,David O. Russell
8911,Sean McNamara
8914,Shane Carruth
8915,Richard Eyre
8916,Peter Chelsom
8917,Trey Parker
8918,Michael Clancy
8920,George Seaton
8921,Daniel Mann
8923,Roman Polanski
8927,Paul Bartel
8928,Roman Polanski
8929,James Hill
8930,Lars von Trier
8931,Jamie Johnson
8933,Denys Arcand
8935,Robert Lieberman
8937,Peter Berg
8938,Jonathan Caouette
8943,István Szabó
8946,Mike Mitchell
8947,Takashi Shimizu
8948,Charles Shyer
8949,Alexander Payne
8950,Brad Anderson
8951,Mike Leigh
8954,Antoine Fuqua
8955,David Gordon Green
8957,James Wan
8958,Taylor Hackford
8961,Brad Bird
8963,Thomas Vinterberg
8964,Franco Zeffirelli
8965,Robert Zemeckis
8966,Bill Condon
8968,Brett Ratner
8969,Beeban Kidron
8970,Marc Forster
8972,Jon Turteltaub
8973,Pedro Almodóvar
8974,Stephen Hillenburg
8977,Oliver Stone
8979,Robert Stone
8981,Mike Nichols
8982,Paul Feig
8983,Zhang Yimou
8984,Steven Soderbergh
8985,David S. Goyer
8986,Jerry Lewis
8987,Joseph Mealey
8988,Frank Tashlin
8989,George Abbott
8998,Jack Haley Jr.
8999,Gene Kelly
9000,Bud Friedgen
9001,Richard Murphy
9004,Simon Wincer
9005,Robert Lieberman
9010,Yann Samuell
9012,King Vidor
9018,Jehane Noujaim
25737,Paul Wegener
25744,Benjamin Christensen
25750,Buster Keaton
25752,Fred C. Newmeyer
25753,Erich von Stroheim
25755,Rupert Julian
25763,G.W. Pabst
25764,Buster Keaton
25769,Buster Keaton
25771,Luis Buñuel
25773,Mervyn LeRoy
25774,Luis Buñuel
25777,Norman Z. McLeod
25788,Howard Hawks
25792,Yasujirō Ozu
25795,George Cukor
25801,Lowell Sherman
25805,Jean Vigo
25807,Edgar G. Ulmer
25825,Fritz Lang
25826,Jack Conway
25827,Frank Capra
25828,Archie Mayo
25839,William A. Wellman
25841,Gregory La Cava
25842,Norman Z. McLeod
25850,George Cukor
25852,Thorold Dickinson
25856,William Wyler
25865,William Wyler
25868,Howard Hawks
25874,Edward F. Cline
25882,Vincent Sherman
25886,Mervyn LeRoy
25891,Ernst Lubitsch
25898,Carl Theodor Dreyer
25900,Robert Wise
25901,Laurence Olivier
25904,Fritz Lang
25906,Vincent Sherman
25911,Fritz Lang
25916,John Ford
25920,George Marshall
25927,Orson Welles
25929,Edmund Goulding
25930,Carol Reed
25937,Charles Walters
25940,Orson Welles
25941,Max Ophüls
25945,Nicholas Ray
25947,Preston Sturges
25952,Joseph L. Mankiewicz
25962,Andrew Marton
25965,Charles Walters
25971,William Wyler
25972,Fritz Lang
25993,Douglas Sirk
25995,Hiroshi Inagaki
25996,George Cukor
25999,László Benedek
26003,Alain Resnais
26005,Hiroshi Inagaki
26007,Edvin Laine
26009,Kon Ichikawa
26010,Henry King
26012,Hiroshi Inagaki
26013,Ishirô Honda
26025,Billy Wilder
26052,Robert Bresson
26079,Frank Perry
26082,Masaki Kobayashi
26084,Morton DaCosta
26085,Lewis Milestone
26086,Robert Enrico
26093,George Pal
26094,Michelangelo Antonioni
26111,Peter Glenville
26116,Robert Aldrich
26117,Don Siegel
26122,Kaneto Shindô
26125,Jack Hill 
26131,Gillo Pontecorvo
26133,Bill Melendez
26147,Fred Coe
26150,Andrei Tarkovsky
26151,Robert Bresson
26152,Leslie H. Martinson
26157,Harold P. Warren
26160,Ray Goossens
26163,D.A. Pennebaker
26164,Alejandro Jodorowsky
26171,Jacques Tati
26172,John Boorman
26176,Frederick Wiseman
26178,Stanley Donen
26180,Robert Mulligan
26188,Robert Ellis Miller
26198,Melville Shavelson
26199,Arthur Penn
26208,Éric Rohmer
26228,Roy Andersson
26229,Hal Ashby
26231,Nicolas Roeg
26241,Ken Russell
26242,Steven Spielberg
26251,Claude Jutra
26258,Alejandro Jodorowsky
26265,Robert Fuest
26268,Yves Robert
26271,Sidney J. Furie
26294,Tonino Valerii
26302,Jerry Schatzberg
26303,Brian De Palma
26313,Robert Altman
26317,Just Jaeckin
26318,Luis Buñuel
26320,Paul Morrissey
26322,H.B. Halicki
26323,Ken Shapiro
26324,Paul Mazursky
26325,Peter Davis
26326,Alejandro Jodorowsky
26338,Jean-Charles Tacchella
26342,Dick Richards
26346,François Truffaut
26349,Arthur Penn
26350,Michelangelo Antonioni
26366,Barbara Kopple
26371,Arthur Penn
26375,Arthur Hiller
26386,Mel Brooks
26391,Martin Scorsese
26393,William Friedkin
26394,Herbert Ross
26400,Errol Morris
26403,Jules Bass
26404,George Kaczender
26409,Robert S. Fiveson
26413,Yuen Woo-ping
26414,Robert Altman
26422,Miloš Forman
26425,Arthur Hiller
26430,Bernardo Bertolucci
26435,Alan J. Pakula
26462,Rick Rosenthal
26464,John Badham
26467,Nicholas Meyer
26471,Bruce Gowers
26472,Gregory Nava
26480,Ruggero Deodato
26485,Francis Ford Coppola
26487,Bob Fosse
26492,Steven Spielberg
26494,Penelope Spheeris
26501,Alan Rudolph
26505,Bill Forsyth
26509,Steve Barron
26513,Stewart Raffill
26524,Rob Epstein
26528,Kevin Sullivan
26547,Jackie Chan
26554,Geoff Murphy
26555,John Landis
26562,Taylor Hackford
26564,Bertrand Tavernier
26574,Federico Fellini
26578,Andrei Tarkovsky
26581,Ross McElwee
26585,John Woo
26599,Pedro Almodóvar
26603,John Carpenter
26606,Ching Siu-Tung
26614,Roger Young
26622,Robert M. Young
26631,Jan Švankmajer
26655,Rob Epstein
26662,Hayao Miyazaki
26663,Patrice Leconte
26680,John Waters
26684,Frank Henenlotter
26686,Sidney Poitier
26689,Sydney Pollack
26694,Zhang Yimou
26695,Peter Medak
26700,Jonathan Lynn
26701,Mamoru Oshii
26702,Philip Ridley
26704,Phil Joanou
26712,Michael Apted
26726,Peter Faiman
26729,Fax Bahr
26731,David Mamet
26732,Roberto Benigni
26736,Lam Nai-Choi
26737,Paul Schrader
26749,Peter Greenaway
26750,Simon Wincer
26775,Tom DiCillo
26776,Hayao Miyazaki
26782,Arne Glimcher
26784,Irwin Winkler
26788,Zhang Yimou
26791,David Seltzer
26797,Arnold Glassman
26809,Peter Greenaway
26810,Rolf de Heer
26812,Glenn A. Jordan
26819,Stuart Gordon
26835,Michael Ritchie
26838,Stephen Frears
26840,Takeshi Kitano
26842,Yuen Woo-ping
26843,Yurek Bogayevicz
26850,Michael Haneke
26854,Bradford May
26865,Gordon Chan
26870,David S. Ward
26886,Corey Yuen Kwai
