movieId,title
6754,Underworld
6755,Bubba Ho-tep
6757,Demonlover
6760,In This World
6762,Yossi & Jagger
6763,Duplex
6764,The Rundown
6765,Under the Tuscan Sun
6768,Luther
6769,Mambo Italiano
6770,My Life Without Me
6771,National Lampoon Presents Dorm Daze
6772,To Be and to Have
6773,The Triplets of Belleville
6774,Videodrome
6776,Lagaan: Once Upon a Time in India
6777,Judgment at Nuremberg
6779,"Same Time, Next Year"
6780,A Brief History of Time
6782,Leningrad Cowboys Go America
6783,The Rules of the Game
6785,Seven Brides for Seven Brothers
6786,Kiss of the Spider Woman
6787,All the President's Men
6788,Angie
6790,Avalon
6791,Babette's Feast
6793,Beethoven
6794,Beethoven's 2nd
6796,Boyz n the Hood
6797,Bugsy
6798,Bugsy Malone
6800,Cobra
6803,Phenomena
6806,Time and Tide
6807,The Meaning of Life
6808,Where Eagles Dare
6810,Sleeping with the Enemy
6811,PCU
6812,The Rookie
6813,The Ghost & Mr. Chicken
6814,City Heat
6816,Three O'Clock High
6818,Come and See
6820,Ginger Snaps
6822,The Ballad of Little Jo
6826,The Shakiest Gun in the West
6827,It's Pat
6828,Sunday in the Country
6829,The Gun in Betty Lou's Handbag
6830,Sudden Fear
6832,Regarding Henry
6835,Contamination
6840,The Hospital
6850,Leap of Faith
6851,Gas Food Lodging
6852,In Cold Blood
6856,Yankee Doodle Dandy
6857,Ninja Scroll
6858,Knife in the Water
6862,Out of Time
6863,School of Rock
6864,Concert for George
6867,The Station Agent
6868,Wonderland
6869,Bus 174
6870,Mystic River
6872,House of the Dead
6873,Intolerable Cruelty
6874,Kill Bill: Vol. 1
6875,Dopamine
6877,Girls Will Be Girls
6879,Runaway Jury
6880,The Texas Chainsaw Massacre
6881,Pieces of April
6883,Sylvia
6884,Veronica Guerin
6885,In the Cut
6887,Radio
6888,Scary Movie 3
6889,Brother Bear
6890,Elephant
6892,The Singing Detective
6893,The Italian Job
6896,Shoah
6898,Sweet Sixteen
6902,Interstate 60
6906,That was Then... This is Now
6909,The Eye
6918,Aparajito
6920,Le Cercle Rouge
6927,The Human Stain
6930,Girlhood
6932,Shattered Glass
6934,The Matrix Revolutions
6935,The Revolution Will Not Be Televised
6936,Elf
6940,In My Skin
6942,Love Actually
6944,Father of the Bride
6945,My Architect
6947,Master and Commander: The Far Side of the World
6950,The Missing
6951,The Cat in the Hat
6952,Gothika
6953,21 Grams
6954,The Barbarian Invasions
6957,Bad Santa
6958,The Haunted Mansion
6959,Timeline
6961,Damage
6963,Devil's Playground
6964,Dance with a Stranger
6966,Darkman
6970,Desk Set
6971,Europa
6974,The Freshman
6975,Funny Games
6977,New Jack City
6978,Slacker
6979,WarGames
6981,Ordet
6982,Forbidden Games
6983,Jane Eyre
6985,The Passion of Joan of Arc
6986,Ben-Hur: A Tale of the Christ
6987,The Cabinet of Dr. Caligari
6989,Gorky Park
6990,The First Great Train Robbery
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes"
6992,Guarding Tess
6993,Hannah and Her Sisters
6995,Hercules in New York
6996,Highlander II: The Quickening
6997,Hoffa
6999,Housesitter
7000,Hudson Hawk
7001,Invasion of the Body Snatchers
7002,Mindwalk
7003,Kafka
7004,Kindergarten Cop
7005,King Ralph
7007,The Last Boy Scout
7008,Last Tango in Paris
7009,Lorenzo's Oil
7010,The Lover
7011,Matador
7012,Mr. Destiny
7013,The Night of the Hunter
7016,Over the Top
7017,Passenger 57
7018,Presumed Innocent
7020,Proof
7022,Battle Royale
7023,The Wedding Banquet
7024,"Salò, or the 120 Days of Sodom"
7025,A Midnight Clear
7026,Summer School
7027,Silverado
7028,Quick Change
7029,Rabid
7034,Show Me Love
7036,Teen Wolf
7038,Things You Can Tell Just by Looking at Her
7040,To Live and Die in L.A.
7042,Betty Blue
7043,Vivre Sa Vie
7044,Wild at Heart
7045,The Witches
7046,The Witches of Eastwick
7048,Nothing to Lose
7050,Follow the Fleet
7051,What's New Pussycat?
7055,Swing Time
7056,The Public Enemy
7058,Life with Father
7059,National Velvet
7060,Jesus Christ Superstar
7061,Dark Victory
7062,Birdman of Alcatraz
7063,Aguirre: The Wrath of God
7064,Beauty and the Beast
7065,The Birth of a Nation
7067,Juliet of the Spirits
7068,Last Year at Marienbad
7069,The Tragedy of Macbeth
7070,Red River
7071,A Woman Under the Influence
7072,Stagecoach
7073,A Shot in the Dark
7074,The Navigator
7075,The Court Jester
7076,Bullitt
7078,Jezebel
7079,The Hunchback of Notre Dame
7080,42nd Street
7081,I'm No Angel
7082,That Touch of Mink
7083,Sweet Dreams
7084,"Play It Again, Sam"
7085,Send Me No Flowers
7086,Pygmalion
7087,A Passage to India
7088,Black Orpheus
7089,Amarcord
7090,Hero
7091,Horse Feathers
7093,The Front Page
7095,Looking for Mr. Goodbar
7096,Rivers and Tides
7099,Nausicaä of the Valley of the Wind
7101,Doc Hollywood
7102,Dragnet
7104,1941
7107,Foul Play
7108,Crime Story
7110,Blind Beast
7111,Ryan's Daughter
7115,Deep Red
7116,Diabolique
7117,Leprechaun
7121,Adam's Rib
7122,King of Hearts
7123,Naked Lunch
7125,Spring Forward
7126,The Killing of a Chinese Bookie
7130,Darling
7131,A Summer Place
7132,A Night at the Opera
7135,Shoot the Piano Player
7136,Stolen Kisses
7137,The Cooler
7139,In America
7142,Honey
7143,The Last Samurai
7147,Big Fish
7149,Something's Gotta Give
7150,Stuck on You
7151,Girl with a Pearl Earring
7152,The Statement
7153,The Lord of the Rings: The Return of the King
7154,Mona Lisa Smile
7155,Calendar Girls
7156,The Fog of War
7158,House of Sand and Fog
7160,Monster
7161,Cheaper by the Dozen
7162,Cold Mountain
7163,Paycheck
7164,Peter Pan
7165,The Company
7171,Aileen: Life and Death of a Serial Killer
7172,Distant
7173,Along Came Polly
7177,Osama
7178,The Great Gatsby
7179,Wuthering Heights
7180,Odds Against Tomorrow
7182,Lord Love a Duck
7186,Once Upon a Crime
7189,"Car 54, Where Are You?"
7190,Jane Eyre
7192,Only the Strong
7193,The Adventures of Ford Fairlane
7195,The Enforcer
7196,The Men
7198,The Pick-up Artist
7199,Melvin Goes to Dinner
7204,Hells Angels on Wheels
7206,Mon oncle
7207,Where the Boys Are
7208,Dr. Jekyll and Mr. Hyde
7209,Monsieur  Hulot's Holiday
7210,My Darling Clementine
7211,People Will Talk
7212,I Was a Male War Bride
7215,To Have and Have Not
7216,High Sierra
7217,Dark Passage
7219,They Drive by Night
7222,Reefer Madness
7223,D.O.A.
7228,Cool World
7234,La Strada
7235,Ichi the Killer
7236,A Boy and His Dog
7238,Ashes and Diamonds
7243,Intolerance: Love's Struggle Throughout the Ages
7245,Tormented
7247,Chitty Chitty Bang Bang
7248,The Legend of Suriyothai
7250,The Out of Towners
7254,The Butterfly Effect
7255,Win a Date with Tad Hamilton!
7256,Touching the Void
7257,The Big Bounce
7258,The Perfect Score
7260,Latter Days
7263,Miracle
7265,The Dreamers
7266,The Lost Skeleton of Cadavra
7272,Super Fly
7282,Da Hip Hop Witch
7283,Swing Shift
7285,Thirteen
7293,50 First Dates
7294,Welcome to Mooseport
7299,Monsieur Ibrahim
7300,Vanishing Point
7302,The Thief of Bagdad
7303,The Diary of Anne Frank
7305,Black Widow
7307,Flesh + Blood
7308,King Solomon's Mines
7309,The Black Pirate
7311,"Goodbye, Mr. Chips"
7312,"Follow Me, Boys!"
7315,Against the Ropes
7316,Confessions of a Teenage Drama Queen
7317,EuroTrip
7318,The Passion of the Christ
7319,Club Dread
7320,Dirty Dancing: Havana Nights
7323,"Good bye, Lenin!"
7324,Hidalgo
7325,Starsky & Hutch
7327,Persona
7334,The Front
7335,Pickup on South Street
7340,Just One of the Guys
7343,Wisconsin Death Trip
7346,The Girl Next Door
7347,Secret Window
7348,Spartan
7349,Broken Wings
7352,Wilbur Wants to Kill Himself
7354,Mad Dog and Glory
7355,The Wind in the Willows
7357,Peyton Place
7358,Searching for Debra Winger
7360,Dawn of the Dead
7361,Eternal Sunshine of the Spotless Mind
7362,Taking Lives
7366,Jersey Girl
7367,The Ladykillers
7369,Scooby-Doo 2: Monsters Unleashed
7371,Dogville
7372,Ned Kelly
7373,Hellboy
7374,Home on the Range
7375,The Prince & Me
7376,Walking Tall
7379,The Alamo
7380,Ella Enchanted
7381,The Whole Ten Yards
7382,I'm Not Scared
7386,The Ten Commandments
7387,Dawn of the Dead
7394,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes
7395,Cheaper by the Dozen
7396,Scenes from a Marriage
7407,Africa Screams
7411,Munchies
7415,The Late Show
7419,After Hours
7437,Connie and Carla
7438,Kill Bill: Vol. 2
7439,The Punisher
7444,13 Going on 30
7445,Man on Fire
7448,Envy
7449,Godsend
7450,Laws of Attraction
7451,Mean Girls
7453,New York Minute
7454,Van Helsing
7456,Valentin
7458,Troy
7459,Carandiru
7460,Coffee and Cigarettes
7478,Swimming to Cambodia
7481,Enemy Mine
7482,Enter the Dragon
7484,The Rolling Stones: Gimme Shelter
7487,Henry & June
7492,Martin
7493,The Three Faces of Eve
7505,The Kingdom
7541,100 Girls
7560,Fail-Safe
7564,Kwaidan
7566,28 Up
7569,You Only Live Twice
7570,Octopussy
7571,The Blue Gardenia
7572,Wit
7573,Never Say Never Again
7574,Maborosi
7577,The Magic Flute
7579,Pride and Prejudice
7583,In This Our Life
7584,Woman of the Year
7585,Summertime
7586,Soldier of Orange
7587,Le Samouraï
7587,Le Samouraï
7613,White Palace
7614,Oklahoma!
7615,Desert Hearts
7616,Body Double
7619,The Miracle Worker
7620,Monster in a Box
7624,School Ties
7625,Girl
7627,Just Write
7636,Raising Cain
7649,Babylon 5: In the Beginning
7650,Witchfinder General
7697,The Prince and the Showgirl
7698,The China Syndrome
7700,The Wages of Fear
7701,Look Who's Talking Too
7702,The Bells of St. Mary's
7705,Pat and Mike
7706,Animal Crackers
7708,Bedazzled
7713,Cat People
7714,Camelot
7720,The Four Musketeers
7728,The Postman Always Rings Twice
7738,Forever Fever
7743,Explorers
7748,Pierrot le Fou
7753,Tuesdays with Morrie
7757,Jason and the Argonauts
7759,Nostalgia
7762,Tinker Tailor Soldier Spy
7764,The Driller Killer
7766,Throne of Blood
7767,The Best of Youth
7771,Zorba the Greek
7773,Bang Bang You're Dead
7774,My Side of the Mountain
7782,Sniper
7786,Genghis Blues
7787,To Hell and Back
7789,11'09''01 - September 11
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!)"
7791,Internal Affairs
7792,The Parallax View
7802,The Warriors
7809,Ambush
7810,Babylon 5: A Call to Arms
7811,Babylon 5: The River of Souls
7812,Babylon 5: Thirdspace
7815,True Stories
7817,Zardoz
7818,School for Scoundrels
7820,The Virgin Spring
7822,Mogambo
7826,The Secret Life of Walter Mitty
7827,Cypher
7831,Another Thin Man
7832,The Thin Man Goes Home
7833,Shadow of the Thin Man
7834,After the Thin Man
7835,Song of the Thin Man
7836,Woodstock
7840,Gunga Din
7841,Frank Herbert's Children of Dune
7842,Frank Herbert's Dune
7843,Lammbock
7844,The Legend I
7845,Tremors 2: Aftershocks
7846,Tremors 3: Back to Perfection
7872,Getting It Right
7878,Straight to Hell
7881,White Zombie
7882,The Plague of the Zombies
7883,I Walked with a Zombie
7888,How to Succeed in Business Without Really Trying
7889,Pat Garrett & Billy the Kid
7892,The Streetfighter
7894,"Duck, You Sucker"
7895,Bring Me the Head of Alfredo Garcia
7897,The Ballad of Cable Hogue
7899,Master of the Flying Guillotine
7914,Berlin: Symphony of a Great City
7915,Samurai Fiction
7916,Gidget
7919,Drunken Angel
7920,Desperate Living
7921,The Devil's Rain
7922,The Valachi Papers
7924,Stray Dog
7925,The Hidden Fortress
7926,High and Low
7932,Dark Days
7934,Zelig
7935,Face to Face
7936,Shame
7938,Winter Light
7939,Through a Glass Darkly
7941,Smiles of a Summer Night
7942,Summer with Monika
7943,The Killers
7944,The Night of the Iguana
7946,Reflections in a Golden Eye
7947,Under the Volcano
7948,Wise Blood
7951,Nightbreed
7958,Bloody Mama
7959,The Trip
7976,Ken Park
7979,Monterey Pop
7980,A Bridge Too Far
7981,Infernal Affairs
7982,A Tale of Two Sisters
7983,Broadway Danny Rose
7984,From Beyond
7987,Dolls
7990,Rock 'n' Roll High School
7991,Death Race 2000
7995,The Wild Angels
8003,Bedlam
8008,Brigadoon
8009,Marjorie Morningstar
8010,The Power of One
8011,The Weather Underground
8012,Kikujiro
8014,"Spring, Summer, Fall, Winter... and Spring"
8015,The Phantom Tollbooth
8016,The Getaway
8019,Dark Water
8033,How to Steal a Million
8039,Support Your Local Sheriff
8042,Mean Streets
8044,I Am a Fugitive from a Chain Gang
8056,Harper
8057,Sweet Bird of Youth
8070,Grill Point
8093,Shiri
8094,Bad Day at Black Rock
8117,In China They Eat Dogs
8121,Seducing Doctor Lewis
8123,Sammy and Rosie Get Laid
8125,Sunrise: A Song of Two Humans
8126,Shock Corridor
8128,Au Revoir les Enfants
8129,Sex: The Annabel Chong Story
8130,The Girl Next Door
8131,Pursuit of Happiness
8132,Gladiator 1992
8133,The Inheritance
8136,Indestructible Man
8137,The Wasp Woman
8138,Attack of the Giant Leeches
8142,Dead or Alive
8143,Lola Montès
8147,Charly
8154,La Dolce Vita
8157,Jin-Roh: The Wolf Brigade
8158,Rush
8167,Captain Blood
8169,Batteries not Included
8183,Educating Rita
8187,On Moonlight Bay
8188,Sansho the Bailiff
8189,Zazie dans le métro
8190,The Americanization of Emily
8191,Anne of the Thousand Days
8194,Baby Doll
8195,L'Avventura
8196,Beyond the Valley of the Dolls
8197,Hiroshima Mon Amour
8199,Ugetsu
8207,The Day of the Jackal
8208,The Razor's Edge
8225,Night of the Living Dead
8228,The Maltese Falcon
8235,Safety Last!
8236,While the City Sleeps
8239,Viridiana
8240,Totally Fucked Up
8253,Lupin the Third: The Castle of Cagliostro
8254,Arizona Dream
8256,Queen Christina
8257,Battleground
8261,3 Women
8263,Take Me Out to the Ball Game
8264,Grey Gardens
8266,Purple Rain
8267,Signs of Life
8268,Point of No Return
8273,Jamon Jamon
8275,College
8290,Mitchell
8327,Dolls
8331,The Man Who Came to Dinner
8332,Sunday Bloody Sunday
8336,The Major and the Minor
8337,The Caine Mutiny
8338,Black Narcissus
8340,Escape from Alcatraz
8341,Oliver Twist
8360,Shrek 2
8361,The Day After Tomorrow
8362,Raising Helen
8363,Soul Plane
8364,Baadasssss!
8366,Saved!
8367,Time of the Wolf
8368,Harry Potter and the Prisoner of Azkaban
8369,Mindhunters
8370,Zatoichi
8371,The Chronicles of Riddick
8372,Garfield
8373,The Stepford Wives
8376,Napoleon Dynamite
8385,Lover Come Back
8387,Police Academy: Mission to Moscow
8388,Ring of Bright Water
8392,Fool for Love
8403,Helen of Troy
8404,The Hound of the Baskervilles
8410,Suddenly
8420,Possessed
8422,Kings Row
8423,The Kid Brother
8447,This Island Earth
8451,Blackboard Jungle
8453,It Had to Be You
8459,The Heiress
8460,State Fair
8462,Executive Suite
8463,Johnny Belinda
8464,Super Size Me
8465,Johnny Eager
8477,La Jetée
8482,The Picture of Dorian Gray
8484,The Human Condition I: No Greater Love
8485,Samsara
8487,Please Don't Eat the Daisies
8491,White Heat
8492,Scrooge
8493,Memphis Belle
8494,The Cincinnati Kid
8499,Pretty Baby
8502,Show Boat
8504,Box of Moonlight
8507,Freaks
8511,The Immigrant
8522,My Little Chickadee
8524,The High and the Mighty
8525,The Ugly Dachshund
8526,Around the World in 80 Days
8527,I'll Sleep When I'm Dead
8528,DodgeBall: A True Underdog Story
8529,The Terminal
8530,Dear Frankie
8531,White Chicks
8533,The Notebook
8534,Two Brothers
8535,De-Lovely
8537,Kaena: The Prophecy
8542,A Day at the Races
8544,"Now You See Him, Now You Don't"
8571,Bob & Carol & Ted & Alice
8572,The Littlest Rebel
8574,Will Vinton's Claymation Christmas Celebration
8575,Happenstance
8576,Kops
8577,Comandante
8580,Into the Woods
8581,Pirates of Silicon Valley
8582,Manufacturing Consent: Noam Chomsky and the Media
8583,The Clock
8584,Leave Her to Heaven
8589,The Winter War
8591,The Philadelphia Experiment
8596,Revenge of the Pink Panther
8600,Angels with Dirty Faces
8604,Taxi
8607,Tokyo Godfathers
8609,Our Hospitality
8610,All of Me
8611,The Farmer's Daughter
8612,Lassie Come Home
8614,Overboard
8616,By the Light of the Silvery Moon
8617,BUtterfield 8
8618,Johnny Guitar
8620,The Exterminating Angel
8622,Fahrenheit 9/11
8623,Roxanne
8625,The Same River Twice
8629,The Book of Life
8633,The Last Starfighter
8636,Spider-Man 2
8638,Before Sunset
8640,King Arthur
8641,Anchorman: The Legend of Ron Burgundy
8642,Sleepover
8643,A Cinderella Story
8644,"I, Robot"
8645,Maria Full of Grace
8650,Long Day's Journey Into Night
8654,Prince Valiant
8656,A Short Film About Killing
8657,The Tin Star
8661,How the West Was Won
8665,The Bourne Supremacy
8666,Catwoman
8667,A Home at the End of the World
8670,The Testament of Dr. Mabuse
8672,Battle Hymn
8675,The Enemy Below
8684,A Man Escaped
8689,A Shock to the System
8690,Slaughterhouse-Five
8695,The Bachelor and the Bobby-Soxer
8699,Dancing in September
8700,Destination Tokyo
8709,How I Got Into College
8711,Mr. Blandings Builds His Dream House
8712,My Favorite Wife
8713,The New Adventures of Pippi Longstocking
8718,The Snake Pit
8720,The Super
8722,Two of a Kind
8724,The Leopard
8725,"Goodbye, Columbus"
8727,The Day of the Locust
8730,To End All Wars
8743,Biggles
8745,The World of Suzie Wong
8751,Gun Crazy
8752,The Set-Up
8753,Unprecedented: The 2000 Presidential Election
8754,The Prime of Miss Jean Brodie
8761,The Three Lives of Thomasina
8763,"The One and Only, Genuine, Original Family Band"
8765,This Gun for Hire
8766,Black Angel
8767,The Big Clock
8768,Criss Cross
8772,The Spy Who Came in from the Cold
8777,Roadkill
8779,Bon voyage
8781,The Manchurian Candidate
8783,The Village
8784,Garden State
8785,Early Summer
8790,Revengers Tragedy
8795,The Warrior
8795,The Warrior
8796,A Funny Thing Happened on the Way to the Forum
8797,Salesman
8798,Collateral
8799,Little Black Book
8800,Code 46
8807,Harold & Kumar Go to White Castle
8808,The Princess Diaries 2: Royal Engagement
8810,AVP: Alien vs. Predator
8811,Yu-Gi-Oh! The Movie
8813,We Don't Live Here Anymore
8814,Without a Paddle
8819,Double Trouble
8820,Spinout
8821,Harum Scarum
8823,The Sting II
8827,Bill Cosby: Himself
8828,Dead Ringer
8830,Anacondas: The Hunt for the Blood Orchid
8831,Suspect Zero
8832,Warriors of Heaven and Earth
8833,Vanity Fair
8835,Paparazzi
8836,Wicker Park
8838,Alice Doesn't Live Here Anymore
8839,The Mangler
8840,Who's That Knocking at My Door
8848,I Vitelloni
8850,Flipper
8851,Smile
8853,A Small Circle of Friends
8854,Night of the Demons
8857,Lilith
8859,Superbabies: Baby Geniuses 2
8860,Cellular
8861,Resident Evil: Apocalypse
8864,Mr. 3000
8865,Sky Captain and the World of Tomorrow
8866,Wimbledon
8870,The Forgotten
8871,The Last Shot
8872,A Dirty Shame
8873,The Motorcycle Diaries
8874,Shaun of the Dead
8879,Murder on the Orient Express
8880,Mask
8882,The Boston Strangler
8884,The Man with One Red Shoe
8892,Basket Case 3
8893,Basket Case 2
8899,Hardcore
8903,The Terror
8906,Cannibal Holocaust
8907,Shark Tale
8908,Ladder 49
8910,I Heart Huckabees
8911,Raise Your Voice
8914,Primer
8915,Stage Beauty
8916,Shall We Dance?
8917,Team America: World Police
8918,Eulogy
8920,The Country Girl
8921,The Rose Tattoo
8923,Tess
8927,Cannonball
8928,The Fearless Vampire Killers
8929,Black Beauty
8930,The Five Obstructions
8931,Born Rich
8933,The Decline of the American Empire
8935,All I Want For Christmas
8937,Friday Night Lights
8938,Tarnation
8943,Being Julia
8946,Surviving Christmas
8947,The Grudge
8948,Alfie
8949,Sideways
8950,The Machinist
8951,Vera Drake
8954,Lightning in a Bottle
8955,Undertow
8957,Saw
8958,Ray
8961,The Incredibles
8963,It's All About Love
8964,Callas Forever
8965,The Polar Express
8966,Kinsey
8968,After the Sunset
8969,Bridget Jones: The Edge of Reason
8970,Finding Neverland
8972,National Treasure
8973,Bad Education
8974,The SpongeBob SquarePants Movie
8977,Alexander
8979,Guerrilla: The Taking of Patty Hearst
8981,Closer
8982,I Am David
8983,House of Flying Daggers
8984,Ocean's Twelve
8985,Blade: Trinity
8986,The Bellboy
8987,Bush's Brain
8988,Cinderfella
8989,Damn Yankees!
8998,That's Entertainment!
8999,"That's Entertainment, Part II"
9000,That's Entertainment! III
9001,The Wackiest Ship in the Army
9004,D.A.R.Y.L.
9005,Fire in the Sky
9010,Love Me If You Dare
9012,Ruby Gentry
9018,Control Room
25737,The Golem: How He Came Into the World
25744,Häxan
25750,"Sherlock, Jr."
25752,The Freshman
25753,Greed
25755,The Phantom of the Opera
25763,Pandora's Box
25764,The Cameraman
25769,"Steamboat Bill, Jr."
25771,Un chien andalou
25773,Little Caesar
25774,L'Âge d'Or
25777,Monkey Business
25788,Scarface
25792,"I Was Born, But..."
25795,Dinner at Eight
25801,She Done Him Wrong
25805,L'Atalante
25807,The Black Cat
25825,Fury
25826,Libeled Lady
25827,Mr. Deeds Goes to Town
25828,The Petrified Forest
25839,Nothing Sacred
25841,Stage Door
25842,Topper
25850,Holiday
25852,Gaslight
25856,Wuthering Heights
25865,The Letter
25868,Ball of Fire
25874,Never Give a Sucker an Even Break
25882,The Hard Way
25886,Random Harvest
25891,Heaven Can Wait
25898,Day of Wrath
25900,The Curse of the Cat People
25901,Henry V
25904,Ministry of Fear
25906,Mr. Skeffington
25911,The Woman in the Window
25916,They Were Expendable
25920,The Blue Dahlia
25927,The Stranger
25929,Nightmare Alley
25930,Odd Man Out
25937,Easter Parade
25940,The Lady from Shanghai
25941,Letter from an Unknown Woman
25945,They Live by Night
25947,Unfaithfully Yours
25952,A Letter to Three Wives
25962,King Solomon's Mines
25965,Summer Stock
25971,Carrie
25972,Clash by Night
25993,Magnificent Obsession
25995,Samurai I: Musashi Miyamoto
25996,A Star Is Born
25999,The Wild One
26003,Night and Fog
26005,Samurai II: Duel at Ichijoji Temple
26007,The Unknown Soldier
26009,The Burmese Harp
26010,Carousel
26012,Samurai III: Duel at Ganryu Island
26013,Rodan
26025,The Spirit of St. Louis
26052,Pickpocket
26079,David and Lisa
26082,Harakiri
26084,The Music Man
26085,Mutiny on the Bounty
26086,An Occurrence at Owl Creek Bridge
26093,The Wonderful World of the Brothers Grimm
26094,L'eclisse
26111,Becket
26116,"Hush... Hush, Sweet Charlotte"
26117,The Killers
26122,Onibaba
26125,Spider Baby
26131,The Battle of Algiers
26133,A Charlie Brown Christmas
26147,A Thousand Clowns
26150,Andrei Rublev
26151,Au Hasard Balthazar
26152,Batman
26157,Manos: The Hands of Fate
26160,Asterix the Gaul
26163,Dont Look Back
26164,Fando and Lis
26171,PlayTime
26172,Point Blank
26176,Titicut Follies
26178,Two for the Road
26180,Up the Down Staircase
26188,The Heart Is a Lonely Hunter
26198,"Yours, Mine and Ours"
26199,Alice's Restaurant
26208,My Night at Maud's
26228,A Swedish Love Story
26229,The Landlord
26231,Performance
26241,The Devils
26242,Duel
26251,Mon oncle Antoine
26258,El Topo
26265,Dr. Phibes Rises Again
26268,The Tall Blond Man with One Black Shoe
26271,Lady Sings the Blues
26294,My Name Is Nobody
26302,Scarecrow
26303,Sisters
26313,California Split
26317,Emmanuelle
26318,The Phantom of Liberty
26320,Flesh for Frankenstein
26322,Gone in 60 Seconds
26323,The Groove Tube
26324,Harry and Tonto
26325,Hearts and Minds
26326,The Holy Mountain
26338,"Cousin, Cousine"
26342,"Farewell, My Lovely"
26346,The Story of Adele H
26349,Night Moves
26350,The Passenger
26366,Harlan County U.S.A.
26371,The Missouri Breaks
26375,Silver Streak
26386,High Anxiety
26391,"New York, New York"
26393,Sorcerer
26394,The Turning Point
26400,Gates of Heaven
26403,The Hobbit
26404,In Praise Of Older Women
26409,Parts: The Clonus Horror
26413,Snake in the Eagle's Shadow
26414,A Wedding
26422,Hair
26425,The In-Laws
26430,La Luna
26435,Starting Over
26462,Bad Boys
26464,Blue Thunder
26467,The Day After
26471,Eddie Murphy: Delirious
26472,El Norte
26480,The Raiders of Atlantis
26485,Rumble Fish
26487,Star 80
26492,Twilight Zone: The Movie
26494,Suburbia
26501,Choose Me
26505,Comfort and Joy
26509,Electric Dreams
26513,The Ice Pirates
26524,The Times of Harvey Milk
26528,Anne of Green Gables
26547,Police Story
26554,The Quiet Earth
26555,Spies Like Us
26562,White Nights
26564,’Round Midnight
26574,Ginger and Fred
26578,The Sacrifice
26581,Sherman's March
26585,A Better Tomorrow
26599,Law of Desire
26603,Prince of Darkness
26606,A Chinese Ghost Story
26614,The Bourne Identity
26622,Dominick and Eugene
26631,Alice
26655,Common Threads: Stories from the Quilt
26662,Kiki's Delivery Service
26663,Monsieur Hire
26680,Cry-Baby
26684,Frankenhooker
26686,Ghost Dad
26689,Havana
26694,Ju Dou
26695,The Krays
26700,Nuns on the Run
26701,Patlabor: The Movie
26702,The Reflecting Skin
26704,State of Grace
26712,35 Up
26726,Dutch
26729,Hearts of Darkness: A Filmmaker's Apocalypse
26731,Homicide
26732,Johnny Stecchino
26736,Riki-Oh: The Story of Ricky
26737,Light Sleeper
26749,Prospero's Books
26750,Quigley Down Under
26775,Johnny Suede
26776,Porco Rosso
26782,The Mambo Kings
26784,Night and the City
26788,The Story of Qiu Ju
26791,Shining Through
26797,Visions of Light
26809,The Baby of Mâcon
26810,Bad Boy Bubby
26812,Barbarians at the Gate
26819,Fortress
26835,The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom
26838,The Snapper
26840,Sonatine
26842,Tai-Chi Master
26843,Three of Hearts
26850,71 Fragments of a Chronology of Chance
26854,Darkman II: The Return of Durant
26865,Fist of Legend
26870,Major League II
26886,The Defender
26903,Whisper of the Heart
26915,Tromeo & Juliet
26947,Pusher
26974,Gummo
26999,The Lion King 2: Simba's Pride
27002,From the Earth to the Moon
27005,The Interview
27020,Gia
27022,Thursday
27032,Who Am I?
27075,Addams Family Reunion
27109,Lady Snowblood
7587,Le Samouraï
7587,Le Samouraï
27156,The End of Evangelion
27178,In July
27186,Kirikou and the Sorceress
27193,Taxi 2
27251,The 10th Kingdom
27253,An Extremely Goofy Movie
27255,The Wind Will Carry Us
27266,2046
27317,Audition
27322,Paragraph 175
27329,Paradise Lost 2: Revelations
27334,Sound and Fury
27338,The Hole
27351,Spiral
27369,Is It Fall Yet?
27373,61*
27376,The Tunnel
27397,Joint Security Area
27410,Conspiracy
27416,The Best Man's Wedding
27423,A Dog's Will
27441,Blood: The Last Vampire
27478,Ali G Indahouse
27482,Cube²: Hypercube
27523,My Sassy Girl
8795,The Warrior
8795,The Warrior
27544,Waterboys
27555,Fubar
27592,Sympathy for Mr. Vengeance
27604,Suicide Club
27646,Soldier's Girl
27648,Bright Young Things
27660,The Animatrix
27664,The Brown Bunny
27674,11:14
27685,Bring It On Again
27689,Crimson Rivers II: Angels of the Apocalypse
27700,Evil
27704,Battle Royale II: Requiem
27706,Lemony Snicket's A Series of Unfortunate Events
27713,Bukowski - Born into This
27721,A Very Long Engagement
27722,Last Life in the Universe
27727,Head-On
27728,Ghost in the Shell 2: Innocence
27731,The Cat Returns
27741,The Twilight Samurai
27751,Salem's Lot
27768,Intimate Strangers
27772,Ju-on: The Grudge
27773,Oldboy
27778,Ginger Snaps Back: The Beginning
27783,Lost Embrace
27784,One Missed Call
27788,The Jacket
27790,Millions
27792,The Saddest Music in the World
27793,Starship Troopers 2: Hero of the Federation
27798,Ju-on: The Grudge 2
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem
27801,Ong-Bak: The Thai Warrior
27802,Infernal Affairs II
27803,The Sea Inside
27808,Spanglish
27812,Festival Express
